Year,City,Sport,Discipline,Athlete,Country_Code,Country,Gender,Event,Medal,Country_Population,Country_GDP_per_Capita
2008,Beijing,Table Tennis,Table Tennis,"MA, Lin",CHN,China,Men,Team,Gold,1371220000,8027.68381
2008,Beijing,Table Tennis,Table Tennis,"WANG, Hao",CHN,China,Men,Team,Gold,1371220000,8027.68381
2008,Beijing,Table Tennis,Table Tennis,"WANG, Liqin",CHN,China,Men,Team,Gold,1371220000,8027.68381
2008,Beijing,Table Tennis,Table Tennis,"BOLL, Timo",GER,Germany,Men,Team,Silver,81413145,41313.31399
2008,Beijing,Table Tennis,Table Tennis,"OVTCHAROV, Dimitrij",GER,Germany,Men,Team,Silver,81413145,41313.31399
2008,Beijing,Table Tennis,Table Tennis,"SUSS, Christian",GER,Germany,Men,Team,Silver,81413145,41313.31399
2008,Beijing,Table Tennis,Table Tennis,"DANG, Yeseo",KOR,"Korea, South",Women,Team,Bronze,50617045,27221.52405
2008,Beijing,Table Tennis,Table Tennis,"KIM, Kyungah",KOR,"Korea, South",Women,Team,Bronze,50617045,27221.52405
2008,Beijing,Table Tennis,Table Tennis,"PARK, Miyoung",KOR,"Korea, South",Women,Team,Bronze,50617045,27221.52405
2008,Beijing,Table Tennis,Table Tennis,"GUO, Yue",CHN,China,Women,Team,Gold,1371220000,8027.68381
2008,Beijing,Table Tennis,Table Tennis,"WANG, Nan",CHN,China,Women,Team,Gold,1371220000,8027.68381
2008,Beijing,Table Tennis,Table Tennis,"ZHANG, Yining",CHN,China,Women,Team,Gold,1371220000,8027.68381
2008,Beijing,Table Tennis,Table Tennis,"FENG, Tian Wei",SIN,Singapore,Women,Team,Silver,5535002,52888.74467
2008,Beijing,Table Tennis,Table Tennis,"LI, Jiawei",SIN,Singapore,Women,Team,Silver,5535002,52888.74467
2008,Beijing,Table Tennis,Table Tennis,"WANG, Yue Gu",SIN,Singapore,Women,Team,Silver,5535002,52888.74467
2008,Beijing,Taekwondo,Taekwondo,"CONTRERAS RIVERO, Dalia",VEN,Venezuela,Women,- 49 KG,Bronze,31108083,0
2008,Beijing,Taekwondo,Taekwondo,"MONTEJO, Daynellis",CUB,Cuba,Women,- 49 KG,Bronze,11389562,0
2008,Beijing,Taekwondo,Taekwondo,"WU, Jingyu",CHN,China,Women,- 49 KG,Gold,1371220000,8027.68381
2008,Beijing,Taekwondo,Taekwondo,"PUEDPONG, Buttree",THA,Thailand,Women,- 49 KG,Silver,67959359,5814.769764
2008,Beijing,Taekwondo,Taekwondo,"CHU, Mu-Yen",TPE,Taiwan,Men,- 58 KG,Bronze,0,0
2008,Beijing,Taekwondo,Taekwondo,"NIKPAI, Rohullah",AFG,Afghanistan,Men,- 58 KG,Bronze,32526562,594.3230812
2008,Beijing,Taekwondo,Taekwondo,"PEREZ, Guillermo",MEX,Mexico,Men,- 58 KG,Gold,127017224,9005.024265
2008,Beijing,Taekwondo,Taekwondo,"MERCEDES, Yulis Gabriel",DOM,Dominican Republic,Men,- 58 KG,Silver,10528391,6468.473492
2008,Beijing,Taekwondo,Taekwondo,"FALAVIGNA, Natalia",BRA,Brazil,Women,+ 67 KG,Bronze,207847528,8538.589975
2008,Beijing,Taekwondo,Taekwondo,"STEVENSON, Sarah",GBR,United Kingdom,Women,+ 67 KG,Bronze,65138232,43875.96961
2008,Beijing,Taekwondo,Taekwondo,"ESPINOZA, Maria del Rosario",MEX,Mexico,Women,+ 67 KG,Gold,127017224,9005.024265
2008,Beijing,Taekwondo,Taekwondo,"SOLHEIM, Nina",NOR,Norway,Women,+ 67 KG,Silver,5195921,74400.36978
2008,Beijing,Taekwondo,Taekwondo,"CHILMANOV, Arman",KAZ,Kazakhstan,Men,+ 80 KG,Bronze,17544126,10509.98107
2008,Beijing,Taekwondo,Taekwondo,"CHUKWUMERIJE, Chika Yagazie",NGR,Nigeria,Men,+ 80 KG,Bronze,182201962,2640.290739
2008,Beijing,Taekwondo,Taekwondo,"CHA, Dongmin",KOR,"Korea, South",Men,+ 80 KG,Gold,50617045,27221.52405
2008,Beijing,Taekwondo,Taekwondo,"NIKOLAIDIS, Alexandros",GRE,Greece,Men,+ 80 KG,Silver,10823732,18002.23058
2008,Beijing,Taekwondo,Taekwondo,"LOPEZ, Diana",USA,United States,Women,49 - 57 KG,Bronze,321418820,56115.71843
2008,Beijing,Taekwondo,Taekwondo,"ZUBCIC, Martina",CRO,Croatia,Women,49 - 57 KG,Bronze,4224404,11535.82936
2008,Beijing,Taekwondo,Taekwondo,"LIM, Sujeong",KOR,"Korea, South",Women,49 - 57 KG,Gold,50617045,27221.52405
2008,Beijing,Taekwondo,Taekwondo,"TANRIKULU, Azize",TUR,Turkey,Women,49 - 57 KG,Silver,78665830,9125.68759
2008,Beijing,Taekwondo,Taekwondo,"EPANGUE, Gwladys Patience",FRA,France,Women,57 - 67 KG,Bronze,66808385,36205.5681
2008,Beijing,Taekwondo,Taekwondo,"SARIC, Sandra",CRO,Croatia,Women,57 - 67 KG,Bronze,4224404,11535.82936
2008,Beijing,Taekwondo,Taekwondo,"HWANG, Kyung Sun",KOR,"Korea, South",Women,57 - 67 KG,Gold,50617045,27221.52405
2008,Beijing,Taekwondo,Taekwondo,"SERGERIE, Karine",CAN,Canada,Women,57 - 67 KG,Silver,35851774,43248.52991
2008,Beijing,Taekwondo,Taekwondo,"SUNG, Yu-Chi",TPE,Taiwan,Men,58 - 68 KG,Bronze,0,0
2008,Beijing,Taekwondo,Taekwondo,"TAZEGUL, Servet",TUR,Turkey,Men,58 - 68 KG,Bronze,78665830,9125.68759
2008,Beijing,Taekwondo,Taekwondo,"SON, Taejin",KOR,"Korea, South",Men,58 - 68 KG,Gold,50617045,27221.52405
2008,Beijing,Taekwondo,Taekwondo,"LOPEZ, Mark",USA,United States,Men,58 - 68 KG,Silver,321418820,56115.71843
2008,Beijing,Taekwondo,Taekwondo,"LOPEZ, Steven",USA,United States,Men,68 - 80 KG,Bronze,321418820,56115.71843
2008,Beijing,Taekwondo,Taekwondo,"ZHU, Guo",CHN,China,Men,68 - 80 KG,Bronze,1371220000,8027.68381
2008,Beijing,Taekwondo,Taekwondo,"SAEI, Hadi",IRI,Iran,Men,68 - 80 KG,Gold,79109272,0
2008,Beijing,Taekwondo,Taekwondo,"SARMIENTO, Mauro",ITA,Italy,Men,68 - 80 KG,Silver,60802085,29957.80432
2008,Beijing,Tennis,Tennis,"BRYAN, Bob",USA,United States,Men,Doubles,Bronze,321418820,56115.71843
2008,Beijing,Tennis,Tennis,"BRYAN, Mike",USA,United States,Men,Doubles,Bronze,321418820,56115.71843
2008,Beijing,Tennis,Tennis,"FEDERER, Roger",SUI,Switzerland,Men,Doubles,Gold,8286976,80945.07922
2008,Beijing,Tennis,Tennis,"WAWRINKA, Stanislas",SUI,Switzerland,Men,Doubles,Gold,8286976,80945.07922
2008,Beijing,Tennis,Tennis,"ASPELIN, Simon",SWE,Sweden,Men,Doubles,Silver,9798871,50579.67365
2008,Beijing,Tennis,Tennis,"JOHANSSON, Thomas",SWE,Sweden,Men,Doubles,Silver,9798871,50579.67365
2008,Beijing,Tennis,Tennis,"YAN, Zi",CHN,China,Women,Doubles,Bronze,1371220000,8027.68381
2008,Beijing,Tennis,Tennis,"ZHENG, Jie",CHN,China,Women,Doubles,Bronze,1371220000,8027.68381
2008,Beijing,Tennis,Tennis,"WILLIAMS, Serena",USA,United States,Women,Doubles,Gold,321418820,56115.71843
2008,Beijing,Tennis,Tennis,"WILLIAMS, Venus",USA,United States,Women,Doubles,Gold,321418820,56115.71843
2008,Beijing,Tennis,Tennis,"MEDINA GARRIGUES, Anabel",ESP,Spain,Women,Doubles,Silver,46418269,25831.58231
2008,Beijing,Tennis,Tennis,"RUANO PASCUAL, Virginia",ESP,Spain,Women,Doubles,Silver,46418269,25831.58231
2008,Beijing,Tennis,Tennis,"NADAL, Rafael",ESP,Spain,Men,Singles,Gold,46418269,25831.58231
2008,Beijing,Tennis,Tennis,"GONZALEZ, Fernando",CHI,Chile,Men,Singles,Silver,17948141,13416.23004
2008,Beijing,Tennis,Tennis,"ZVONAREVA, Vera",RUS,Russia,Women,Singles,Bronze,144096812,9092.580536
2008,Beijing,Tennis,Tennis,"DEMENTIEVA, Elena",RUS,Russia,Women,Singles,Gold,144096812,9092.580536
2008,Beijing,Tennis,Tennis,"SAFINA, Dinara",RUS,Russia,Women,Singles,Silver,144096812,9092.580536
2008,Beijing,Triathlon,Triathlon,"DOCHERTY, Bevan",NZL,New Zealand,Men,Individual,Bronze,4595700,37807.96728
2008,Beijing,Triathlon,Triathlon,"FRODENO, Jan",GER,Germany,Men,Individual,Gold,81413145,41313.31399
2008,Beijing,Triathlon,Triathlon,"WHITFIELD, Simon",CAN,Canada,Men,Individual,Silver,35851774,43248.52991
2008,Beijing,Triathlon,Triathlon,"MOFFATT, Emma",AUS,Australia,Women,Individual,Bronze,23781169,56310.96299
2008,Beijing,Triathlon,Triathlon,"SNOWSILL, Emma",AUS,Australia,Women,Individual,Gold,23781169,56310.96299
2008,Beijing,Triathlon,Triathlon,"FERNANDES, Vanessa",POR,Portugal,Women,Individual,Silver,10348648,19222.15008
2008,Beijing,Volleyball,Beach volley.,"REGO, Emanuel",BRA,Brazil,Men,Beach Volleyball,Bronze,207847528,8538.589975
2008,Beijing,Volleyball,Beach volley.,"SANTOS, Ricardo",BRA,Brazil,Men,Beach Volleyball,Bronze,207847528,8538.589975
2008,Beijing,Volleyball,Beach volley.,"DALHAUSSER, Philip",USA,United States,Men,Beach Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Beach volley.,"ROGERS, Todd",USA,United States,Men,Beach Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Beach volley.,"ARAUJO, Marcio",BRA,Brazil,Men,Beach Volleyball,Silver,207847528,8538.589975
2008,Beijing,Volleyball,Beach volley.,"MAGALHAES, Fabio",BRA,Brazil,Men,Beach Volleyball,Silver,207847528,8538.589975
2008,Beijing,Volleyball,Beach volley.,"XUE, Chen",CHN,China,Women,Beach Volleyball,Bronze,1371220000,8027.68381
2008,Beijing,Volleyball,Beach volley.,"ZHANG, Xi",CHN,China,Women,Beach Volleyball,Bronze,1371220000,8027.68381
2008,Beijing,Volleyball,Beach volley.,"MAY-TREANOR, Misty",USA,United States,Women,Beach Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Beach volley.,"WALSH, Kerri",USA,United States,Women,Beach Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Beach volley.,"TIAN, Jia",CHN,China,Women,Beach Volleyball,Silver,1371220000,8027.68381
2008,Beijing,Volleyball,Beach volley.,"WANG, Jie",CHN,China,Women,Beach Volleyball,Silver,1371220000,8027.68381
2008,Beijing,Volleyball,Volleyball,"BEREZHKO, Yury",RUS,Russia,Men,Volleyball,Bronze,144096812,9092.580536
2008,Beijing,Volleyball,Volleyball,"GRANKIN, Sergey",RUS,Russia,Men,Volleyball,Bronze,144096812,9092.580536
2008,Beijing,Volleyball,Volleyball,"KHAMUTTSKIKH, Vadim",RUS,Russia,Men,Volleyball,Bronze,144096812,9092.580536
2008,Beijing,Volleyball,Volleyball,"KORNEEV, Alexander",RUS,Russia,Men,Volleyball,Bronze,144096812,9092.580536
2008,Beijing,Volleyball,Volleyball,"KOSAREV, Alexander",RUS,Russia,Men,Volleyball,Bronze,144096812,9092.580536
2008,Beijing,Volleyball,Volleyball,"KULESHOV, Alexey",RUS,Russia,Men,Volleyball,Bronze,144096812,9092.580536
2008,Beijing,Volleyball,Volleyball,"MIKHAYLOV, Maxim",RUS,Russia,Men,Volleyball,Bronze,144096812,9092.580536
2008,Beijing,Volleyball,Volleyball,"OSTAPENKO, Alexey",RUS,Russia,Men,Volleyball,Bronze,144096812,9092.580536
2008,Beijing,Volleyball,Volleyball,"POLTAVSKIY, Semen",RUS,Russia,Men,Volleyball,Bronze,144096812,9092.580536
2008,Beijing,Volleyball,Volleyball,"TETYUKHIN, Sergey",RUS,Russia,Men,Volleyball,Bronze,144096812,9092.580536
2008,Beijing,Volleyball,Volleyball,"VERBOV, Alexey",RUS,Russia,Men,Volleyball,Bronze,144096812,9092.580536
2008,Beijing,Volleyball,Volleyball,"VOLKOV, Alexander",RUS,Russia,Men,Volleyball,Bronze,144096812,9092.580536
2008,Beijing,Volleyball,Volleyball,"BALL, Lloy",USA,United States,Men,Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"GARDNER, Gabriel",USA,United States,Men,Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"HANSEN, Kevin",USA,United States,Men,Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"HOFF, Thomas",USA,United States,Men,Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"LAMBOURNE, Richard",USA,United States,Men,Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"LEE, David",USA,United States,Men,Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"MILLAR, Ryan",USA,United States,Men,Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"PRIDDY, William",USA,United States,Men,Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"ROONEY, Sean",USA,United States,Men,Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"SALMON, Riley",USA,United States,Men,Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"STANLEY, Clayton",USA,United States,Men,Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"TOUZINSKY, Scott",USA,United States,Men,Volleyball,Gold,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"AMARAL, Dante",BRA,Brazil,Men,Volleyball,Silver,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"ELGARTEN, Marcelo",BRA,Brazil,Men,Volleyball,Silver,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"ENDRES, Gustavo",BRA,Brazil,Men,Volleyball,Silver,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"ENDRES, Murilo",BRA,Brazil,Men,Volleyball,Silver,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"FUCHS, Samuel",BRA,Brazil,Men,Volleyball,Silver,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"GODOY FILHO, Gilberto",BRA,Brazil,Men,Volleyball,Silver,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"HELLER, Andre",BRA,Brazil,Men,Volleyball,Silver,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"NASCIMENTO, Andre",BRA,Brazil,Men,Volleyball,Silver,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"REZENDE, Bruno",BRA,Brazil,Men,Volleyball,Silver,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"RODRIGUES, Anderson",BRA,Brazil,Men,Volleyball,Silver,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"SANTANA, Rodrigo",BRA,Brazil,Men,Volleyball,Silver,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"SANTOS, Sergio",BRA,Brazil,Men,Volleyball,Silver,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"FENG, Kun",CHN,China,Women,Volleyball,Bronze,1371220000,8027.68381
2008,Beijing,Volleyball,Volleyball,"LI, Juan",CHN,China,Women,Volleyball,Bronze,1371220000,8027.68381
2008,Beijing,Volleyball,Volleyball,"LIU, Yanan",CHN,China,Women,Volleyball,Bronze,1371220000,8027.68381
2008,Beijing,Volleyball,Volleyball,"MA, Yunwen",CHN,China,Women,Volleyball,Bronze,1371220000,8027.68381
2008,Beijing,Volleyball,Volleyball,"WANG, Yimei",CHN,China,Women,Volleyball,Bronze,1371220000,8027.68381
2008,Beijing,Volleyball,Volleyball,"WEI, Qiuyue",CHN,China,Women,Volleyball,Bronze,1371220000,8027.68381
2008,Beijing,Volleyball,Volleyball,"XU, Yunli",CHN,China,Women,Volleyball,Bronze,1371220000,8027.68381
2008,Beijing,Volleyball,Volleyball,"XUE, Ming",CHN,China,Women,Volleyball,Bronze,1371220000,8027.68381
2008,Beijing,Volleyball,Volleyball,"YANG, Hao",CHN,China,Women,Volleyball,Bronze,1371220000,8027.68381
2008,Beijing,Volleyball,Volleyball,"ZHANG, Na",CHN,China,Women,Volleyball,Bronze,1371220000,8027.68381
2008,Beijing,Volleyball,Volleyball,"ZHAO, Ruirui",CHN,China,Women,Volleyball,Bronze,1371220000,8027.68381
2008,Beijing,Volleyball,Volleyball,"ZHOU, Suhong",CHN,China,Women,Volleyball,Bronze,1371220000,8027.68381
2008,Beijing,Volleyball,Volleyball,"ALBUQUERQUE, Carolina",BRA,Brazil,Women,Volleyball,Gold,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"CARVALHO, Jaqueline",BRA,Brazil,Women,Volleyball,Gold,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"CASTRO, Sheilla",BRA,Brazil,Women,Volleyball,Gold,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"CLAUDINO, Fabiana",BRA,Brazil,Women,Volleyball,Gold,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"DE OLIVEIRA, Fabiana",BRA,Brazil,Women,Volleyball,Gold,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"GONZAGA, Welissa",BRA,Brazil,Women,Volleyball,Gold,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"MENEZES, Thaisa",BRA,Brazil,Women,Volleyball,Gold,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"MENEZES, Valeska",BRA,Brazil,Women,Volleyball,Gold,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"OLIVEIRA, Walewska",BRA,Brazil,Women,Volleyball,Gold,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"PEQUENO, Paula",BRA,Brazil,Women,Volleyball,Gold,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"SOUZA, Helia",BRA,Brazil,Women,Volleyball,Gold,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"STEINBRECHER, Marianne",BRA,Brazil,Women,Volleyball,Gold,207847528,8538.589975
2008,Beijing,Volleyball,Volleyball,"AH MOW-SANTOS, Robyn",USA,United States,Women,Volleyball,Silver,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"BERG, Lindsey",USA,United States,Women,Volleyball,Silver,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"BOWN, Heather",USA,United States,Women,Volleyball,Silver,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"DAVIS, Nicole",USA,United States,Women,Volleyball,Silver,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"GLASS, Kimberly",USA,United States,Women,Volleyball,Silver,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"HANEEF-PARK, Tayyiba",USA,United States,Women,Volleyball,Silver,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"JOINES, Jennifer",USA,United States,Women,Volleyball,Silver,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"NNAMANI, Ogonna",USA,United States,Women,Volleyball,Silver,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"SCOTT-ARRUDA, Danielle",USA,United States,Women,Volleyball,Silver,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"SYKORA, Stacy",USA,United States,Women,Volleyball,Silver,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"TOM, Logan",USA,United States,Women,Volleyball,Silver,321418820,56115.71843
2008,Beijing,Volleyball,Volleyball,"WILLOUGHBY, Kim",USA,United States,Women,Volleyball,Silver,321418820,56115.71843
2008,Beijing,Weightlifting,Weightlifting,"IRAWAN, Eko Yuli",INA,Indonesia,Men,"- 56KG, Total (Bantamweight)",Bronze,257563815,3346.487039
2008,Beijing,Weightlifting,Weightlifting,"LONG, Qingquan",CHN,China,Men,"- 56KG, Total (Bantamweight)",Gold,1371220000,8027.68381
2008,Beijing,Weightlifting,Weightlifting,"HOANG, Anh Tuan",VIE,Vietnam,Men,"- 56KG, Total (Bantamweight)",Silver,91703800,2111.138024
2008,Beijing,Weightlifting,Weightlifting,"SCERBATIHS, Viktors",LAT,Latvia,Men,+ 105KG,Bronze,1978440,13648.54756
2008,Beijing,Weightlifting,Weightlifting,"STEINER, Matthias",GER,Germany,Men,+ 105KG,Gold,81413145,41313.31399
2008,Beijing,Weightlifting,Weightlifting,"CHIGISHEV, Evgeny",RUS,Russia,Men,+ 105KG,Silver,144096812,9092.580536
2008,Beijing,Weightlifting,Weightlifting,"GRABOVETSKAYA, Mariya",KAZ,Kazakhstan,Women,+ 75KG,Bronze,17544126,10509.98107
2008,Beijing,Weightlifting,Weightlifting,"JANG, Miran",KOR,"Korea, South",Women,+ 75KG,Gold,50617045,27221.52405
2008,Beijing,Weightlifting,Weightlifting,"KOROBKA, Olha",UKR,Ukraine,Women,+ 75KG,Silver,45198200,2114.954716
2008,Beijing,Weightlifting,Weightlifting,"LAPIKOV, Dmitry",RUS,Russia,Men,105KG,Bronze,144096812,9092.580536
2008,Beijing,Weightlifting,Weightlifting,"ARAMNAU, Andrei",BLR,Belarus,Men,105KG,Gold,9513000,5740.456495
2008,Beijing,Weightlifting,Weightlifting,"KLOKOV, Dmitriy",RUS,Russia,Men,105KG,Silver,144096812,9092.580536
2008,Beijing,Weightlifting,Weightlifting,"CHEN, Wei-Ling",TPE,Taiwan,Women,48KG,Bronze,0,0
2008,Beijing,Weightlifting,Weightlifting,"CHEN, Xiexia",CHN,China,Women,48KG,Gold,1371220000,8027.68381
2008,Beijing,Weightlifting,Weightlifting,"OZKAN, Sibel",TUR,Turkey,Women,48KG,Silver,78665830,9125.68759
2008,Beijing,Weightlifting,Weightlifting,"NOVIKAVA, Nastassia",BLR,Belarus,Women,53KG,Bronze,9513000,5740.456495
2008,Beijing,Weightlifting,Weightlifting,"JAROENRATTANATARAKOON, Prapawadee",THA,Thailand,Women,53KG,Gold,67959359,5814.769764
2008,Beijing,Weightlifting,Weightlifting,"YOON, Jinhee",KOR,"Korea, South",Women,53KG,Silver,50617045,27221.52405
2008,Beijing,Weightlifting,Weightlifting,"O, Jong Ae",PRK,"Korea, North",Women,58KG,Bronze,25155317,0
2008,Beijing,Weightlifting,Weightlifting,"CHEN, Yanqing",CHN,China,Women,58KG,Gold,1371220000,8027.68381
2008,Beijing,Weightlifting,Weightlifting,"SHAINOVA, Marina",RUS,Russia,Women,58KG,Silver,144096812,9092.580536
2008,Beijing,Weightlifting,Weightlifting,TRIYATNO,INA,Indonesia,Men,62KG,Bronze,257563815,3346.487039
2008,Beijing,Weightlifting,Weightlifting,"ZHANG, Xiangxiang",CHN,China,Men,62KG,Gold,1371220000,8027.68381
2008,Beijing,Weightlifting,Weightlifting,"SALAZAR, Diego",COL,Colombia,Men,62KG,Silver,48228704,6056.147717
2008,Beijing,Weightlifting,Weightlifting,"LU, Ying-Chi",TPE,Taiwan,Women,63KG,Bronze,0,0
2008,Beijing,Weightlifting,Weightlifting,"PAK, Hyon Suk",PRK,"Korea, North",Women,63KG,Gold,25155317,0
2008,Beijing,Weightlifting,Weightlifting,"NEKRASSOVA, Irina",KAZ,Kazakhstan,Women,63KG,Silver,17544126,10509.98107
2008,Beijing,Weightlifting,Weightlifting,"MARTIROSYAN, Tigran Gevorg",ARM,Armenia,Men,69KG,Bronze,3017712,3489.12769
2008,Beijing,Weightlifting,Weightlifting,"LIAO, Hui",CHN,China,Men,69KG,Gold,1371220000,8027.68381
2008,Beijing,Weightlifting,Weightlifting,"DABAYA-TIENTCHEU, Vencelas",FRA,France,Men,69KG,Silver,66808385,36205.5681
2008,Beijing,Weightlifting,Weightlifting,"DAVYDOVA, Natalya",UKR,Ukraine,Women,69KG,Bronze,45198200,2114.954716
2008,Beijing,Weightlifting,Weightlifting,"LIU, Chunhong",CHN,China,Women,69KG,Gold,1371220000,8027.68381
2008,Beijing,Weightlifting,Weightlifting,"SLIVENKO, Oxana",RUS,Russia,Women,69KG,Silver,144096812,9092.580536
2008,Beijing,Weightlifting,Weightlifting,"EVSTYUKHINA, Nadezda",RUS,Russia,Women,75KG,Bronze,144096812,9092.580536
2008,Beijing,Weightlifting,Weightlifting,"CAO, Lei",CHN,China,Women,75KG,Gold,1371220000,8027.68381
2008,Beijing,Weightlifting,Weightlifting,"VAZHENINA, Alla",KAZ,Kazakhstan,Women,75KG,Silver,17544126,10509.98107
2008,Beijing,Weightlifting,Weightlifting,"DAVTYAN, Gevorg",ARM,Armenia,Men,77KG,Bronze,3017712,3489.12769
2008,Beijing,Weightlifting,Weightlifting,"SA, Jaehyouk",KOR,"Korea, South",Men,77KG,Gold,50617045,27221.52405
2008,Beijing,Weightlifting,Weightlifting,"LI, Hongli",CHN,China,Men,77KG,Silver,1371220000,8027.68381
2008,Beijing,Weightlifting,Weightlifting,"MARTIROSYAN, Tigran Varban",ARM,Armenia,Men,85KG,Bronze,3017712,3489.12769
2008,Beijing,Weightlifting,Weightlifting,"LU, Yong",CHN,China,Men,85KG,Gold,1371220000,8027.68381
2008,Beijing,Weightlifting,Weightlifting,"RYBAKOU, Andrei",BLR,Belarus,Men,85KG,Silver,9513000,5740.456495
2008,Beijing,Weightlifting,Weightlifting,"AKKAEV, Khadzhimurat",RUS,Russia,Men,94KG,Bronze,144096812,9092.580536
2008,Beijing,Weightlifting,Weightlifting,"ILIN, Ilya",KAZ,Kazakhstan,Men,94KG,Gold,17544126,10509.98107
2008,Beijing,Weightlifting,Weightlifting,"KOLECKI, Szymon",POL,Poland,Men,94KG,Silver,37999494,12554.54755
2008,Beijing,Wrestling,Wrestling Free.,"MERLENI, Irini",UKR,Ukraine,Women,- 48KG,Bronze,45198200,2114.954716
2008,Beijing,Wrestling,Wrestling Free.,"STADNIK, Mariya",AZE,Azerbaijan,Women,- 48KG,Bronze,9651349,5496.34464
2008,Beijing,Wrestling,Wrestling Free.,"HUYNH, Carol",CAN,Canada,Women,- 48KG,Gold,35851774,43248.52991
2008,Beijing,Wrestling,Wrestling Free.,"ICHO, Chiharu",JPN,Japan,Women,- 48KG,Silver,126958472,32477.21514
2008,Beijing,Wrestling,Wrestling Free.,"KUDUKHOV, Besik",RUS,Russia,Men,- 55KG,Bronze,144096812,9092.580536
2008,Beijing,Wrestling,Wrestling Free.,"VELIKOV, Radoslav",BUL,Bulgaria,Men,- 55KG,Bronze,7177991,6993.47736
2008,Beijing,Wrestling,Wrestling Free.,"CEJUDO, Henry",USA,United States,Men,- 55KG,Gold,321418820,56115.71843
2008,Beijing,Wrestling,Wrestling Free.,"MATSUNAGA, Tomohiro",JPN,Japan,Men,- 55KG,Silver,126958472,32477.21514
2008,Beijing,Wrestling,Wrestling Free.,"RENTERIA, Jackeline",COL,Colombia,Women,48 - 55KG,Bronze,48228704,6056.147717
2008,Beijing,Wrestling,Wrestling Free.,"VERBEEK, Tonya",CAN,Canada,Women,48 - 55KG,Bronze,35851774,43248.52991
2008,Beijing,Wrestling,Wrestling Free.,"YOSHIDA, Saori",JPN,Japan,Women,48 - 55KG,Gold,126958472,32477.21514
2008,Beijing,Wrestling,Wrestling Free.,"XU, Li",CHN,China,Women,48 - 55KG,Silver,1371220000,8027.68381
2008,Beijing,Wrestling,Wrestling Free.,"MOHAMMADI, Seyedmorad",IRI,Iran,Men,55 - 60KG,Bronze,79109272,0
2008,Beijing,Wrestling,Wrestling Free.,"YUMOTO, Kenichi",JPN,Japan,Men,55 - 60KG,Bronze,126958472,32477.21514
